"No.","Time","Source","Destination","Protocol","Length","Info"
"21","32.035250292","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"22","34.037454804","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"23","36.039703256","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"24","38.041940472","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"25","40.044148643","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"26","42.046355564","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"27","44.048567452","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"28","46.050774317","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"29","48.052985728","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"30","50.055191138","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"31","52.057416528","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"32","54.059632424","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"33","56.061842806","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"34","58.064058150","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"35","60.066264417","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"36","62.068471106","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"37","64.070677797","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
